request_id	goal_id	query_id	variant_id	service	operation	normalized_query	parameters	requested_at_utc	page_cursor	response_status	result_count	response_checksum	client_version	cache_status	attempt	retry_events	rate_limit_events	policy_url	policy_checked_date	cache_path	terminal_state
REQ-G02-0121	G02	QRY-021	QRY-021-2021_CURRENT	arXiv	legacy_api_query_metadata_invalidated_date_filter_not_retried_request_cap	"(all:BFS OR all:""breadth-first search"" OR all:""bounded reachability"") AND (all:Bolt OR all:protocol OR all:compatibility OR all:Neo4j OR all:driver OR all:adapter OR all:constrained OR all:Cypher OR all:subset OR all:eligibility OR all:""adapter-only"" OR all:boundary OR all:translation OR all:edge OR all:shim OR all:""unsupported-surface"" OR all:refusal OR all:""fail-closed"" OR all:explicit OR all:unsupported OR all:error) AND (cat:cs.DB OR cat:cs.SE) AND NOT all:""full database rewrite"" AND NOT all:""parser performance only"" AND NOT all:""unrelated network protocol"" AND submittedDate:[202101010000 TO 202608112359]"	max_results=15&search_query=%28all%3ABFS%20OR%20all%3A%22breadth-first%20search%22%20OR%20all%3A%22bounded%20reachability%22%29%20AND%20%28all%3ABolt%20OR%20all%3Aprotocol%20OR%20all%3Acompatibility%20OR%20all%3ANeo4j%20OR%20all%3Adriver%20OR%20all%3Aadapter%20OR%20all%3Aconstrained%20OR%20all%3ACypher%20OR%20all%3Asubset%20OR%20all%3Aeligibility%20OR%20all%3A%22adapter-only%22%20OR%20all%3Aboundary%20OR%20all%3Atranslation%20OR%20all%3Aedge%20OR%20all%3Ashim%20OR%20all%3A%22unsupported-surface%22%20OR%20all%3Arefusal%20OR%20all%3A%22fail-closed%22%20OR%20all%3Aexplicit%20OR%20all%3Aunsupported%20OR%20all%3Aerror%29%20AND%20%28cat%3Acs.DB%20OR%20cat%3Acs.SE%29%20AND%20NOT%20all%3A%22full%20database%20rewrite%22%20AND%20NOT%20all%3A%22parser%20performance%20only%22%20AND%20NOT%20all%3A%22unrelated%20network%20protocol%22%20AND%20submittedDate%3A%5B202101010000%20TO%20202608112359%5D&sortBy=relevance&sortOrder=descending&start=0	2026-08-11T06:50:43Z	0	200	15	fa4d4e7c773c98e0083e5fecf4a368b19c3e09e0eec5d677087e7230efe438c0	KnightBusArxivPatternFoundry/0.1	MISS	1	NONE	NONE	https://info.arxiv.org/help/api/tou.html	2026-08-11	arxiv-reference/cache/g02/arxiv/QRY-021-2021_CURRENT.datefilter-invalid.xml	FAILED
REQ-G02-0122	G02	QRY-022	QRY-022-ALL	arXiv	legacy_api_query_metadata	"(all:WCC OR all:""connected components"") AND (all:GDS OR all:procedure OR all:surface OR all:data OR all:science OR all:API OR all:registry OR all:differential OR all:oracle OR all:behavioral OR all:parity OR all:test OR all:""reference-engine"" OR all:comparison OR all:stream OR all:stats OR all:mutate OR all:write OR all:modes OR all:execution OR all:result OR all:projection OR all:semantics OR all:logical OR all:view) AND (cat:cs.DB OR cat:cs.SE OR cat:cs.DS) AND NOT all:""API inventory only"" AND NOT all:""transaction kernel internals"" AND NOT all:""no behavioral oracle"""	max_results=15&search_query=%28all%3AWCC%20OR%20all%3A%22connected%20components%22%29%20AND%20%28all%3AGDS%20OR%20all%3Aprocedure%20OR%20all%3Asurface%20OR%20all%3Adata%20OR%20all%3Ascience%20OR%20all%3AAPI%20OR%20all%3Aregistry%20OR%20all%3Adifferential%20OR%20all%3Aoracle%20OR%20all%3Abehavioral%20OR%20all%3Aparity%20OR%20all%3Atest%20OR%20all%3A%22reference-engine%22%20OR%20all%3Acomparison%20OR%20all%3Astream%20OR%20all%3Astats%20OR%20all%3Amutate%20OR%20all%3Awrite%20OR%20all%3Amodes%20OR%20all%3Aexecution%20OR%20all%3Aresult%20OR%20all%3Aprojection%20OR%20all%3Asemantics%20OR%20all%3Alogical%20OR%20all%3Aview%29%20AND%20%28cat%3Acs.DB%20OR%20cat%3Acs.SE%20OR%20cat%3Acs.DS%29%20AND%20NOT%20all%3A%22API%20inventory%20only%22%20AND%20NOT%20all%3A%22transaction%20kernel%20internals%22%20AND%20NOT%20all%3A%22no%20behavioral%20oracle%22&sortBy=relevance&sortOrder=descending&start=0	2026-08-11T06:50:48Z	0	200	15	1d280382579f326587a91bd59cbd89ff35b25c514b98bc2a237d905a33636faf	KnightBusArxivPatternFoundry/0.1	MISS	1	NONE	NONE	https://info.arxiv.org/help/api/tou.html	2026-08-11	arxiv-reference/cache/g02/arxiv/QRY-022-ALL.xml	COMPLETE
REQ-G02-0123	G02	QRY-022	QRY-022-PRE2001	arXiv	legacy_api_query_metadata_invalidated_date_filter_refetch	"(all:WCC OR all:""connected components"") AND (all:GDS OR all:procedure OR all:surface OR all:data OR all:science OR all:API OR all:registry OR all:differential OR all:oracle OR all:behavioral OR all:parity OR all:test OR all:""reference-engine"" OR all:comparison OR all:stream OR all:stats OR all:mutate OR all:write OR all:modes OR all:execution OR all:result OR all:projection OR all:semantics OR all:logical OR all:view) AND (cat:cs.DB OR cat:cs.SE OR cat:cs.DS) AND NOT all:""API inventory only"" AND NOT all:""transaction kernel internals"" AND NOT all:""no behavioral oracle"" AND submittedDate:[197001010000 TO 200012312359]"	max_results=15&search_query=%28all%3AWCC%20OR%20all%3A%22connected%20components%22%29%20AND%20%28all%3AGDS%20OR%20all%3Aprocedure%20OR%20all%3Asurface%20OR%20all%3Adata%20OR%20all%3Ascience%20OR%20all%3AAPI%20OR%20all%3Aregistry%20OR%20all%3Adifferential%20OR%20all%3Aoracle%20OR%20all%3Abehavioral%20OR%20all%3Aparity%20OR%20all%3Atest%20OR%20all%3A%22reference-engine%22%20OR%20all%3Acomparison%20OR%20all%3Astream%20OR%20all%3Astats%20OR%20all%3Amutate%20OR%20all%3Awrite%20OR%20all%3Amodes%20OR%20all%3Aexecution%20OR%20all%3Aresult%20OR%20all%3Aprojection%20OR%20all%3Asemantics%20OR%20all%3Alogical%20OR%20all%3Aview%29%20AND%20%28cat%3Acs.DB%20OR%20cat%3Acs.SE%20OR%20cat%3Acs.DS%29%20AND%20NOT%20all%3A%22API%20inventory%20only%22%20AND%20NOT%20all%3A%22transaction%20kernel%20internals%22%20AND%20NOT%20all%3A%22no%20behavioral%20oracle%22%20AND%20submittedDate%3A%5B197001010000%20TO%20200012312359%5D&sortBy=relevance&sortOrder=descending&start=0	2026-08-11T06:50:53Z	0	200	15	ad4f027d1e4e234b0aba6a0edfb60573a66c7baa89be54e19386cca2226cf4be	KnightBusArxivPatternFoundry/0.1	MISS	1	NONE	NONE	https://info.arxiv.org/help/api/tou.html	2026-08-11	arxiv-reference/cache/g02/arxiv/QRY-022-PRE2001.datefilter-invalid.xml	FAILED
REQ-G02-0124	G02	QRY-022	QRY-022-2001_2010	arXiv	legacy_api_query_metadata_invalidated_date_filter_refetch	"(all:WCC OR all:""connected components"") AND (all:GDS OR all:procedure OR all:surface OR all:data OR all:science OR all:API OR all:registry OR all:differential OR all:oracle OR all:behavioral OR all:parity OR all:test OR all:""reference-engine"" OR all:comparison OR all:stream OR all:stats OR all:mutate OR all:write OR all:modes OR all:execution OR all:result OR all:projection OR all:semantics OR all:logical OR all:view) AND (cat:cs.DB OR cat:cs.SE OR cat:cs.DS) AND NOT all:""API inventory only"" AND NOT all:""transaction kernel internals"" AND NOT all:""no behavioral oracle"" AND submittedDate:[200101010000 TO 201012312359]"	max_results=15&search_query=%28all%3AWCC%20OR%20all%3A%22connected%20components%22%29%20AND%20%28all%3AGDS%20OR%20all%3Aprocedure%20OR%20all%3Asurface%20OR%20all%3Adata%20OR%20all%3Ascience%20OR%20all%3AAPI%20OR%20all%3Aregistry%20OR%20all%3Adifferential%20OR%20all%3Aoracle%20OR%20all%3Abehavioral%20OR%20all%3Aparity%20OR%20all%3Atest%20OR%20all%3A%22reference-engine%22%20OR%20all%3Acomparison%20OR%20all%3Astream%20OR%20all%3Astats%20OR%20all%3Amutate%20OR%20all%3Awrite%20OR%20all%3Amodes%20OR%20all%3Aexecution%20OR%20all%3Aresult%20OR%20all%3Aprojection%20OR%20all%3Asemantics%20OR%20all%3Alogical%20OR%20all%3Aview%29%20AND%20%28cat%3Acs.DB%20OR%20cat%3Acs.SE%20OR%20cat%3Acs.DS%29%20AND%20NOT%20all%3A%22API%20inventory%20only%22%20AND%20NOT%20all%3A%22transaction%20kernel%20internals%22%20AND%20NOT%20all%3A%22no%20behavioral%20oracle%22%20AND%20submittedDate%3A%5B200101010000%20TO%20201012312359%5D&sortBy=relevance&sortOrder=descending&start=0	2026-08-11T06:50:58Z	0	200	15	53c53ec8a68a295dcaa9814364a03bde240d04803fd4ac11b64cfd54e824b8a8	KnightBusArxivPatternFoundry/0.1	MISS	1	NONE	NONE	https://info.arxiv.org/help/api/tou.html	2026-08-11	arxiv-reference/cache/g02/arxiv/QRY-022-2001_2010.datefilter-invalid.xml	FAILED
REQ-G02-0125	G02	QRY-022	QRY-022-2011_2020	arXiv	legacy_api_query_metadata_invalidated_date_filter_not_retried_request_cap	"(all:WCC OR all:""connected components"") AND (all:GDS OR all:procedure OR all:surface OR all:data OR all:science OR all:API OR all:registry OR all:differential OR all:oracle OR all:behavioral OR all:parity OR all:test OR all:""reference-engine"" OR all:comparison OR all:stream OR all:stats OR all:mutate OR all:write OR all:modes OR all:execution OR all:result OR all:projection OR all:semantics OR all:logical OR all:view) AND (cat:cs.DB OR cat:cs.SE OR cat:cs.DS) AND NOT all:""API inventory only"" AND NOT all:""transaction kernel internals"" AND NOT all:""no behavioral oracle"" AND submittedDate:[201101010000 TO 202012312359]"	max_results=15&search_query=%28all%3AWCC%20OR%20all%3A%22connected%20components%22%29%20AND%20%28all%3AGDS%20OR%20all%3Aprocedure%20OR%20all%3Asurface%20OR%20all%3Adata%20OR%20all%3Ascience%20OR%20all%3AAPI%20OR%20all%3Aregistry%20OR%20all%3Adifferential%20OR%20all%3Aoracle%20OR%20all%3Abehavioral%20OR%20all%3Aparity%20OR%20all%3Atest%20OR%20all%3A%22reference-engine%22%20OR%20all%3Acomparison%20OR%20all%3Astream%20OR%20all%3Astats%20OR%20all%3Amutate%20OR%20all%3Awrite%20OR%20all%3Amodes%20OR%20all%3Aexecution%20OR%20all%3Aresult%20OR%20all%3Aprojection%20OR%20all%3Asemantics%20OR%20all%3Alogical%20OR%20all%3Aview%29%20AND%20%28cat%3Acs.DB%20OR%20cat%3Acs.SE%20OR%20cat%3Acs.DS%29%20AND%20NOT%20all%3A%22API%20inventory%20only%22%20AND%20NOT%20all%3A%22transaction%20kernel%20internals%22%20AND%20NOT%20all%3A%22no%20behavioral%20oracle%22%20AND%20submittedDate%3A%5B201101010000%20TO%20202012312359%5D&sortBy=relevance&sortOrder=descending&start=0	2026-08-11T06:51:03Z	0	200	15	1d6205a63a32b6ea1a02332cc327a5528b94f8ce4612502087106066ffa4cd79	KnightBusArxivPatternFoundry/0.1	MISS	1	NONE	NONE	https://info.arxiv.org/help/api/tou.html	2026-08-11	arxiv-reference/cache/g02/arxiv/QRY-022-2011_2020.datefilter-invalid.xml	FAILED
REQ-G02-0126	G02	QRY-022	QRY-022-2021_CURRENT	arXiv	legacy_api_query_metadata_invalidated_date_filter_not_retried_request_cap	"(all:WCC OR all:""connected components"") AND (all:GDS OR all:procedure OR all:surface OR all:data OR all:science OR all:API OR all:registry OR all:differential OR all:oracle OR all:behavioral OR all:parity OR all:test OR all:""reference-engine"" OR all:comparison OR all:stream OR all:stats OR all:mutate OR all:write OR all:modes OR all:execution OR all:result OR all:projection OR all:semantics OR all:logical OR all:view) AND (cat:cs.DB OR cat:cs.SE OR cat:cs.DS) AND NOT all:""API inventory only"" AND NOT all:""transaction kernel internals"" AND NOT all:""no behavioral oracle"" AND submittedDate:[202101010000 TO 202608112359]"	max_results=15&search_query=%28all%3AWCC%20OR%20all%3A%22connected%20components%22%29%20AND%20%28all%3AGDS%20OR%20all%3Aprocedure%20OR%20all%3Asurface%20OR%20all%3Adata%20OR%20all%3Ascience%20OR%20all%3AAPI%20OR%20all%3Aregistry%20OR%20all%3Adifferential%20OR%20all%3Aoracle%20OR%20all%3Abehavioral%20OR%20all%3Aparity%20OR%20all%3Atest%20OR%20all%3A%22reference-engine%22%20OR%20all%3Acomparison%20OR%20all%3Astream%20OR%20all%3Astats%20OR%20all%3Amutate%20OR%20all%3Awrite%20OR%20all%3Amodes%20OR%20all%3Aexecution%20OR%20all%3Aresult%20OR%20all%3Aprojection%20OR%20all%3Asemantics%20OR%20all%3Alogical%20OR%20all%3Aview%29%20AND%20%28cat%3Acs.DB%20OR%20cat%3Acs.SE%20OR%20cat%3Acs.DS%29%20AND%20NOT%20all%3A%22API%20inventory%20only%22%20AND%20NOT%20all%3A%22transaction%20kernel%20internals%22%20AND%20NOT%20all%3A%22no%20behavioral%20oracle%22%20AND%20submittedDate%3A%5B202101010000%20TO%20202608112359%5D&sortBy=relevance&sortOrder=descending&start=0	2026-08-11T06:51:08Z	0	200	15	23653ce625ba72f5f9421b485308834bfdca41a2c314775d3e83f3da65bd794a	KnightBusArxivPatternFoundry/0.1	MISS	1	NONE	NONE	https://info.arxiv.org/help/api/tou.html	2026-08-11	arxiv-reference/cache/g02/arxiv/QRY-022-2021_CURRENT.datefilter-invalid.xml	FAILED
REQ-G02-0127	G02	QRY-023	QRY-023-ALL	arXiv	legacy_api_query_metadata	"(all:WCC OR all:""connected components"") AND (all:""proof-carrying"" OR all:execution OR all:receipt OR all:verifiable OR all:run OR all:certificate OR all:before OR all:during OR all:after OR all:preflight OR all:runtime OR all:terminal OR all:phase OR all:independent OR all:mathematical OR all:oracle OR all:""hand-checkable"" OR all:reference OR all:epistemically OR all:metamorphic OR all:invariants OR all:""property-based"" OR all:tests OR all:""relation-preserving"" OR all:transformations) AND (cat:cs.SE OR cat:cs.DS OR cat:cs.DC) AND NOT all:""blockchain proof only"" AND NOT all:""observability without oracle"" AND NOT all:""benchmark narrative"""	max_results=15&search_query=%28all%3AWCC%20OR%20all%3A%22connected%20components%22%29%20AND%20%28all%3A%22proof-carrying%22%20OR%20all%3Aexecution%20OR%20all%3Areceipt%20OR%20all%3Averifiable%20OR%20all%3Arun%20OR%20all%3Acertificate%20OR%20all%3Abefore%20OR%20all%3Aduring%20OR%20all%3Aafter%20OR%20all%3Apreflight%20OR%20all%3Aruntime%20OR%20all%3Aterminal%20OR%20all%3Aphase%20OR%20all%3Aindependent%20OR%20all%3Amathematical%20OR%20all%3Aoracle%20OR%20all%3A%22hand-checkable%22%20OR%20all%3Areference%20OR%20all%3Aepistemically%20OR%20all%3Ametamorphic%20OR%20all%3Ainvariants%20OR%20all%3A%22property-based%22%20OR%20all%3Atests%20OR%20all%3A%22relation-preserving%22%20OR%20all%3Atransformations%29%20AND%20%28cat%3Acs.SE%20OR%20cat%3Acs.DS%20OR%20cat%3Acs.DC%29%20AND%20NOT%20all%3A%22blockchain%20proof%20only%22%20AND%20NOT%20all%3A%22observability%20without%20oracle%22%20AND%20NOT%20all%3A%22benchmark%20narrative%22&sortBy=relevance&sortOrder=descending&start=0	2026-08-11T06:51:13Z	0	200	15	2e110b04497c6179d3b5c23987807c8dafa860474aac8e7da82df66c0b9a8fbd	KnightBusArxivPatternFoundry/0.1	MISS	1	NONE	NONE	https://info.arxiv.org/help/api/tou.html	2026-08-11	arxiv-reference/cache/g02/arxiv/QRY-023-ALL.xml	COMPLETE
REQ-G02-0128	G02	QRY-023	QRY-023-PRE2001	arXiv	legacy_api_query_metadata_invalidated_date_filter_refetch	"(all:WCC OR all:""connected components"") AND (all:""proof-carrying"" OR all:execution OR all:receipt OR all:verifiable OR all:run OR all:certificate OR all:before OR all:during OR all:after OR all:preflight OR all:runtime OR all:terminal OR all:phase OR all:independent OR all:mathematical OR all:oracle OR all:""hand-checkable"" OR all:reference OR all:epistemically OR all:metamorphic OR all:invariants OR all:""property-based"" OR all:tests OR all:""relation-preserving"" OR all:transformations) AND (cat:cs.SE OR cat:cs.DS OR cat:cs.DC) AND NOT all:""blockchain proof only"" AND NOT all:""observability without oracle"" AND NOT all:""benchmark narrative"" AND submittedDate:[197001010000 TO 200012312359]"	max_results=15&search_query=%28all%3AWCC%20OR%20all%3A%22connected%20components%22%29%20AND%20%28all%3A%22proof-carrying%22%20OR%20all%3Aexecution%20OR%20all%3Areceipt%20OR%20all%3Averifiable%20OR%20all%3Arun%20OR%20all%3Acertificate%20OR%20all%3Abefore%20OR%20all%3Aduring%20OR%20all%3Aafter%20OR%20all%3Apreflight%20OR%20all%3Aruntime%20OR%20all%3Aterminal%20OR%20all%3Aphase%20OR%20all%3Aindependent%20OR%20all%3Amathematical%20OR%20all%3Aoracle%20OR%20all%3A%22hand-checkable%22%20OR%20all%3Areference%20OR%20all%3Aepistemically%20OR%20all%3Ametamorphic%20OR%20all%3Ainvariants%20OR%20all%3A%22property-based%22%20OR%20all%3Atests%20OR%20all%3A%22relation-preserving%22%20OR%20all%3Atransformations%29%20AND%20%28cat%3Acs.SE%20OR%20cat%3Acs.DS%20OR%20cat%3Acs.DC%29%20AND%20NOT%20all%3A%22blockchain%20proof%20only%22%20AND%20NOT%20all%3A%22observability%20without%20oracle%22%20AND%20NOT%20all%3A%22benchmark%20narrative%22%20AND%20submittedDate%3A%5B197001010000%20TO%20200012312359%5D&sortBy=relevance&sortOrder=descending&start=0	2026-08-11T06:51:18Z	0	200	15	aa68a9e6270e2efb2d6afa998e9e4eabfe7180f1bd4e01a808315fe877aac6c8	KnightBusArxivPatternFoundry/0.1	MISS	1	NONE	NONE	https://info.arxiv.org/help/api/tou.html	2026-08-11	arxiv-reference/cache/g02/arxiv/QRY-023-PRE2001.datefilter-invalid.xml	FAILED
REQ-G02-0129	G02	QRY-023	QRY-023-2001_2010	arXiv	legacy_api_query_metadata_invalidated_date_filter_refetch	"(all:WCC OR all:""connected components"") AND (all:""proof-carrying"" OR all:execution OR all:receipt OR all:verifiable OR all:run OR all:certificate OR all:before OR all:during OR all:after OR all:preflight OR all:runtime OR all:terminal OR all:phase OR all:independent OR all:mathematical OR all:oracle OR all:""hand-checkable"" OR all:reference OR all:epistemically OR all:metamorphic OR all:invariants OR all:""property-based"" OR all:tests OR all:""relation-preserving"" OR all:transformations) AND (cat:cs.SE OR cat:cs.DS OR cat:cs.DC) AND NOT all:""blockchain proof only"" AND NOT all:""observability without oracle"" AND NOT all:""benchmark narrative"" AND submittedDate:[200101010000 TO 201012312359]"	max_results=15&search_query=%28all%3AWCC%20OR%20all%3A%22connected%20components%22%29%20AND%20%28all%3A%22proof-carrying%22%20OR%20all%3Aexecution%20OR%20all%3Areceipt%20OR%20all%3Averifiable%20OR%20all%3Arun%20OR%20all%3Acertificate%20OR%20all%3Abefore%20OR%20all%3Aduring%20OR%20all%3Aafter%20OR%20all%3Apreflight%20OR%20all%3Aruntime%20OR%20all%3Aterminal%20OR%20all%3Aphase%20OR%20all%3Aindependent%20OR%20all%3Amathematical%20OR%20all%3Aoracle%20OR%20all%3A%22hand-checkable%22%20OR%20all%3Areference%20OR%20all%3Aepistemically%20OR%20all%3Ametamorphic%20OR%20all%3Ainvariants%20OR%20all%3A%22property-based%22%20OR%20all%3Atests%20OR%20all%3A%22relation-preserving%22%20OR%20all%3Atransformations%29%20AND%20%28cat%3Acs.SE%20OR%20cat%3Acs.DS%20OR%20cat%3Acs.DC%29%20AND%20NOT%20all%3A%22blockchain%20proof%20only%22%20AND%20NOT%20all%3A%22observability%20without%20oracle%22%20AND%20NOT%20all%3A%22benchmark%20narrative%22%20AND%20submittedDate%3A%5B200101010000%20TO%20201012312359%5D&sortBy=relevance&sortOrder=descending&start=0	2026-08-11T06:51:23Z	0	200	15	3a8a7a5af4abfa0a8993e39b3cef1d65f32f488d8bb25cfab3c0d77df1992dcc	KnightBusArxivPatternFoundry/0.1	MISS	1	NONE	NONE	https://info.arxiv.org/help/api/tou.html	2026-08-11	arxiv-reference/cache/g02/arxiv/QRY-023-2001_2010.datefilter-invalid.xml	FAILED
REQ-G02-0130	G02	QRY-023	QRY-023-2011_2020	arXiv	legacy_api_query_metadata_invalidated_date_filter_not_retried_request_cap	"(all:WCC OR all:""connected components"") AND (all:""proof-carrying"" OR all:execution OR all:receipt OR all:verifiable OR all:run OR all:certificate OR all:before OR all:during OR all:after OR all:preflight OR all:runtime OR all:terminal OR all:phase OR all:independent OR all:mathematical OR all:oracle OR all:""hand-checkable"" OR all:reference OR all:epistemically OR all:metamorphic OR all:invariants OR all:""property-based"" OR all:tests OR all:""relation-preserving"" OR all:transformations) AND (cat:cs.SE OR cat:cs.DS OR cat:cs.DC) AND NOT all:""blockchain proof only"" AND NOT all:""observability without oracle"" AND NOT all:""benchmark narrative"" AND submittedDate:[201101010000 TO 202012312359]"	max_results=15&search_query=%28all%3AWCC%20OR%20all%3A%22connected%20components%22%29%20AND%20%28all%3A%22proof-carrying%22%20OR%20all%3Aexecution%20OR%20all%3Areceipt%20OR%20all%3Averifiable%20OR%20all%3Arun%20OR%20all%3Acertificate%20OR%20all%3Abefore%20OR%20all%3Aduring%20OR%20all%3Aafter%20OR%20all%3Apreflight%20OR%20all%3Aruntime%20OR%20all%3Aterminal%20OR%20all%3Aphase%20OR%20all%3Aindependent%20OR%20all%3Amathematical%20OR%20all%3Aoracle%20OR%20all%3A%22hand-checkable%22%20OR%20all%3Areference%20OR%20all%3Aepistemically%20OR%20all%3Ametamorphic%20OR%20all%3Ainvariants%20OR%20all%3A%22property-based%22%20OR%20all%3Atests%20OR%20all%3A%22relation-preserving%22%20OR%20all%3Atransformations%29%20AND%20%28cat%3Acs.SE%20OR%20cat%3Acs.DS%20OR%20cat%3Acs.DC%29%20AND%20NOT%20all%3A%22blockchain%20proof%20only%22%20AND%20NOT%20all%3A%22observability%20without%20oracle%22%20AND%20NOT%20all%3A%22benchmark%20narrative%22%20AND%20submittedDate%3A%5B201101010000%20TO%20202012312359%5D&sortBy=relevance&sortOrder=descending&start=0	2026-08-11T06:51:28Z	0	200	15	529f95bbc130058d1fe79eeb38c32be998ae4021b0577e0a76a9dadd84c37b92	KnightBusArxivPatternFoundry/0.1	MISS	1	NONE	NONE	https://info.arxiv.org/help/api/tou.html	2026-08-11	arxiv-reference/cache/g02/arxiv/QRY-023-2011_2020.datefilter-invalid.xml	FAILED
REQ-G02-0131	G02	QRY-023	QRY-023-2021_CURRENT	arXiv	legacy_api_query_metadata_invalidated_date_filter_not_retried_request_cap	"(all:WCC OR all:""connected components"") AND (all:""proof-carrying"" OR all:execution OR all:receipt OR all:verifiable OR all:run OR all:certificate OR all:before OR all:during OR all:after OR all:preflight OR all:runtime OR all:terminal OR all:phase OR all:independent OR all:mathematical OR all:oracle OR all:""hand-checkable"" OR all:reference OR all:epistemically OR all:metamorphic OR all:invariants OR all:""property-based"" OR all:tests OR all:""relation-preserving"" OR all:transformations) AND (cat:cs.SE OR cat:cs.DS OR cat:cs.DC) AND NOT all:""blockchain proof only"" AND NOT all:""observability without oracle"" AND NOT all:""benchmark narrative"" AND submittedDate:[202101010000 TO 202608112359]"	max_results=15&search_query=%28all%3AWCC%20OR%20all%3A%22connected%20components%22%29%20AND%20%28all%3A%22proof-carrying%22%20OR%20all%3Aexecution%20OR%20all%3Areceipt%20OR%20all%3Averifiable%20OR%20all%3Arun%20OR%20all%3Acertificate%20OR%20all%3Abefore%20OR%20all%3Aduring%20OR%20all%3Aafter%20OR%20all%3Apreflight%20OR%20all%3Aruntime%20OR%20all%3Aterminal%20OR%20all%3Aphase%20OR%20all%3Aindependent%20OR%20all%3Amathematical%20OR%20all%3Aoracle%20OR%20all%3A%22hand-checkable%22%20OR%20all%3Areference%20OR%20all%3Aepistemically%20OR%20all%3Ametamorphic%20OR%20all%3Ainvariants%20OR%20all%3A%22property-based%22%20OR%20all%3Atests%20OR%20all%3A%22relation-preserving%22%20OR%20all%3Atransformations%29%20AND%20%28cat%3Acs.SE%20OR%20cat%3Acs.DS%20OR%20cat%3Acs.DC%29%20AND%20NOT%20all%3A%22blockchain%20proof%20only%22%20AND%20NOT%20all%3A%22observability%20without%20oracle%22%20AND%20NOT%20all%3A%22benchmark%20narrative%22%20AND%20submittedDate%3A%5B202101010000%20TO%20202608112359%5D&sortBy=relevance&sortOrder=descending&start=0	2026-08-11T06:51:33Z	0	200	15	79aeb6d43edb7eaa5a94c36faf6285eef5a90013fc76b7c292ce17ca88c43fcd	KnightBusArxivPatternFoundry/0.1	MISS	1	NONE	NONE	https://info.arxiv.org/help/api/tou.html	2026-08-11	arxiv-reference/cache/g02/arxiv/QRY-023-2021_CURRENT.datefilter-invalid.xml	FAILED
