entry_kind	name	family	mode	estimate_variant	config_inputs	result_columns	source_file	source_line	support_status	architecture_needs	memory_needs	test_oracle	prd_impact	deprecated_by
procedure	gds.leiden.mutate.estimate	community	READ	yes	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/community/src/main/java/org/neo4j/gds/leiden/LeidenMutateProc.java	51	NeedsArchitectureSpike	topology plus sidecars plus iterative state	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.leiden.stats	community	READ	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/community/src/main/java/org/neo4j/gds/leiden/LeidenStatsProc.java	42	NeedsArchitectureSpike	topology plus sidecars plus iterative state	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.leiden.stats.estimate	community	READ	yes	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/community/src/main/java/org/neo4j/gds/leiden/LeidenStatsProc.java	51	NeedsArchitectureSpike	topology plus sidecars plus iterative state	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.leiden.stream	community	READ	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/community/src/main/java/org/neo4j/gds/leiden/LeidenStreamProc.java	42	NeedsArchitectureSpike	topology plus sidecars plus iterative state	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.leiden.stream.estimate	community	READ	yes	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/community/src/main/java/org/neo4j/gds/leiden/LeidenStreamProc.java	51	NeedsArchitectureSpike	topology plus sidecars plus iterative state	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.leiden.write	community	WRITE	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/community/src/main/java/org/neo4j/gds/leiden/LeidenWriteProc.java	43	NeedsArchitectureSpike	topology plus sidecars plus iterative state	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.leiden.write.estimate	community	READ	yes	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/community/src/main/java/org/neo4j/gds/leiden/LeidenWriteProc.java	52	NeedsArchitectureSpike	topology plus sidecars plus iterative state	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.localClusteringCoefficient.mutate	community	READ	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/community/src/main/java/org/neo4j/gds/triangle/LocalClusteringCoefficientMutateProc.java	41	NeedsArchitectureSpike	topology plus sidecars plus iterative state	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.localClusteringCoefficient.mutate.estimate	community	READ	yes	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/community/src/main/java/org/neo4j/gds/triangle/LocalClusteringCoefficientMutateProc.java	50	NeedsArchitectureSpike	topology plus sidecars plus iterative state	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.localClusteringCoefficient.stats	community	READ	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/community/src/main/java/org/neo4j/gds/triangle/LocalClusteringCoefficientStatsProc.java	41	NeedsArchitectureSpike	topology plus sidecars plus iterative state	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.localClusteringCoefficient.stats.estimate	community	READ	yes	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/community/src/main/java/org/neo4j/gds/triangle/LocalClusteringCoefficientStatsProc.java	50	NeedsArchitectureSpike	topology plus sidecars plus iterative state	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.localClusteringCoefficient.stream	community	READ	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/community/src/main/java/org/neo4j/gds/triangle/LocalClusteringCoefficientStreamProc.java	41	NeedsArchitectureSpike	topology plus sidecars plus iterative state	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.localClusteringCoefficient.stream.estimate	community	READ	yes	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/community/src/main/java/org/neo4j/gds/triangle/LocalClusteringCoefficientStreamProc.java	50	NeedsArchitectureSpike	topology plus sidecars plus iterative state	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.localClusteringCoefficient.write	community	WRITE	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/community/src/main/java/org/neo4j/gds/triangle/LocalClusteringCoefficientWriteProc.java	42	NeedsArchitectureSpike	topology plus sidecars plus iterative state	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.localClusteringCoefficient.write.estimate	community	READ	yes	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/community/src/main/java/org/neo4j/gds/triangle/LocalClusteringCoefficientWriteProc.java	51	NeedsArchitectureSpike	topology plus sidecars plus iterative state	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.louvain.mutate	community	READ	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/community/src/main/java/org/neo4j/gds/louvain/LouvainMutateProc.java	41	NeedsArchitectureSpike	topology plus sidecars plus iterative state	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.louvain.mutate.estimate	community	READ	yes	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/community/src/main/java/org/neo4j/gds/louvain/LouvainMutateProc.java	50	NeedsArchitectureSpike	topology plus sidecars plus iterative state	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.louvain.stats	community	READ	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/community/src/main/java/org/neo4j/gds/louvain/LouvainStatsProc.java	41	NeedsArchitectureSpike	topology plus sidecars plus iterative state	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.louvain.stats.estimate	community	READ	yes	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/community/src/main/java/org/neo4j/gds/louvain/LouvainStatsProc.java	50	NeedsArchitectureSpike	topology plus sidecars plus iterative state	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.louvain.stream	community	READ	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/community/src/main/java/org/neo4j/gds/louvain/LouvainStreamProc.java	41	NeedsArchitectureSpike	topology plus sidecars plus iterative state	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.louvain.stream.estimate	community	READ	yes	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/community/src/main/java/org/neo4j/gds/louvain/LouvainStreamProc.java	50	NeedsArchitectureSpike	topology plus sidecars plus iterative state	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.louvain.write	community	WRITE	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/community/src/main/java/org/neo4j/gds/louvain/LouvainWriteProc.java	42	NeedsArchitectureSpike	topology plus sidecars plus iterative state	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.louvain.write.estimate	community	READ	yes	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/community/src/main/java/org/neo4j/gds/louvain/LouvainWriteProc.java	51	NeedsArchitectureSpike	topology plus sidecars plus iterative state	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.maxkcut.mutate	community	READ	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/community/src/main/java/org/neo4j/gds/approxmaxkcut/ApproxMaxKCutMutateProc.java	42	NeedsArchitectureSpike	topology plus sidecars plus iterative state	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.maxkcut.mutate.estimate	community	READ	yes	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/community/src/main/java/org/neo4j/gds/approxmaxkcut/ApproxMaxKCutMutateProc.java	51	NeedsArchitectureSpike	topology plus sidecars plus iterative state	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.maxkcut.stream	community	READ	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/community/src/main/java/org/neo4j/gds/approxmaxkcut/ApproxMaxKCutStreamProc.java	42	NeedsArchitectureSpike	topology plus sidecars plus iterative state	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.maxkcut.stream.estimate	community	READ	yes	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/community/src/main/java/org/neo4j/gds/approxmaxkcut/ApproxMaxKCutStreamProc.java	51	NeedsArchitectureSpike	topology plus sidecars plus iterative state	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.modularity.stats	community	READ	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/community/src/main/java/org/neo4j/gds/modularity/ModularityStatsProc.java	42	NeedsArchitectureSpike	topology plus sidecars plus iterative state	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.modularity.stats.estimate	community	READ	yes	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/community/src/main/java/org/neo4j/gds/modularity/ModularityStatsProc.java	51	NeedsArchitectureSpike	topology plus sidecars plus iterative state	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.modularity.stream	community	READ	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/community/src/main/java/org/neo4j/gds/modularity/ModularityStreamProc.java	42	NeedsArchitectureSpike	topology plus sidecars plus iterative state	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.modularity.stream.estimate	community	READ	yes	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/community/src/main/java/org/neo4j/gds/modularity/ModularityStreamProc.java	51	NeedsArchitectureSpike	topology plus sidecars plus iterative state	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.modularityOptimization.mutate	community	READ	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/community/src/main/java/org/neo4j/gds/modularityoptimization/ModularityOptimizationMutateProc.java	42	NeedsArchitectureSpike	topology plus sidecars plus iterative state	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.modularityOptimization.mutate.estimate	community	READ	yes	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/community/src/main/java/org/neo4j/gds/modularityoptimization/ModularityOptimizationMutateProc.java	51	NeedsArchitectureSpike	topology plus sidecars plus iterative state	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.modularityOptimization.stats	community	READ	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/community/src/main/java/org/neo4j/gds/modularityoptimization/ModularityOptimizationStatsProc.java	41	NeedsArchitectureSpike	topology plus sidecars plus iterative state	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.modularityOptimization.stats.estimate	community	READ	yes	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/community/src/main/java/org/neo4j/gds/modularityoptimization/ModularityOptimizationStatsProc.java	50	NeedsArchitectureSpike	topology plus sidecars plus iterative state	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.modularityOptimization.stream	community	READ	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/community/src/main/java/org/neo4j/gds/modularityoptimization/ModularityOptimizationStreamProc.java	42	NeedsArchitectureSpike	topology plus sidecars plus iterative state	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.modularityOptimization.stream.estimate	community	READ	yes	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/community/src/main/java/org/neo4j/gds/modularityoptimization/ModularityOptimizationStreamProc.java	51	NeedsArchitectureSpike	topology plus sidecars plus iterative state	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.modularityOptimization.write	community	WRITE	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/community/src/main/java/org/neo4j/gds/modularityoptimization/ModularityOptimizationWriteProc.java	43	NeedsArchitectureSpike	topology plus sidecars plus iterative state	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.modularityOptimization.write.estimate	community	READ	yes	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/community/src/main/java/org/neo4j/gds/modularityoptimization/ModularityOptimizationWriteProc.java	52	NeedsArchitectureSpike	topology plus sidecars plus iterative state	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.scc.mutate	community	READ	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/community/src/main/java/org/neo4j/gds/scc/SccMutateProc.java	41	NeedsArchitectureSpike	topology plus sidecars plus iterative state	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.scc.mutate.estimate	community	READ	yes	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/community/src/main/java/org/neo4j/gds/scc/SccMutateProc.java	50	NeedsArchitectureSpike	topology plus sidecars plus iterative state	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.scc.stats	community	READ	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/community/src/main/java/org/neo4j/gds/scc/SccStatsProc.java	41	NeedsArchitectureSpike	topology plus sidecars plus iterative state	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.scc.stats.estimate	community	READ	yes	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/community/src/main/java/org/neo4j/gds/scc/SccStatsProc.java	50	NeedsArchitectureSpike	topology plus sidecars plus iterative state	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.scc.stream	community	READ	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/community/src/main/java/org/neo4j/gds/scc/SccStreamProc.java	42	NeedsArchitectureSpike	topology plus sidecars plus iterative state	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.scc.stream.estimate	community	READ	yes	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/community/src/main/java/org/neo4j/gds/scc/SccStreamProc.java	51	NeedsArchitectureSpike	topology plus sidecars plus iterative state	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.scc.write	community	WRITE	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/community/src/main/java/org/neo4j/gds/scc/SccWriteProc.java	44	NeedsArchitectureSpike	topology plus sidecars plus iterative state	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.scc.write.estimate	community	READ	yes	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/community/src/main/java/org/neo4j/gds/scc/SccWriteProc.java	53	NeedsArchitectureSpike	topology plus sidecars plus iterative state	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.sllpa.mutate	community	READ	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/community/src/main/java/org/neo4j/gds/sllpa/SpeakerListenerLPAMutateProc.java	44	NeedsArchitectureSpike	topology plus sidecars plus iterative state	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.sllpa.mutate.estimate	community	READ	yes	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/community/src/main/java/org/neo4j/gds/sllpa/SpeakerListenerLPAMutateProc.java	53	NeedsArchitectureSpike	topology plus sidecars plus iterative state	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.sllpa.stats	community	READ	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/community/src/main/java/org/neo4j/gds/sllpa/SpeakerListenerLPAStatsProc.java	44	NeedsArchitectureSpike	topology plus sidecars plus iterative state	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
