inventory_row_id	procedure_name	surface_kind	family	mode	is_estimate	source_file	source_line	config_type	result_type	estimate_path	support_status	unsupported_error_code	unsupported_message_shape	result_schema_behavior	first_canary_or_test	evidence_confidence	notes
187	gds.beta.leiden.stats.estimate	procedure	community	READ	yes	gitrefrepo/neo4j-gds-src/proc/community/src/main/java/org/neo4j/gds/leiden/LeidenStatsProc.java	78	NeedsSource	NeedsSource	gitrefrepo/neo4j-gds-src/proc/community/src/main/java/org/neo4j/gds/leiden/LeidenStatsProc.java:78	UnsupportedButRegistered	Neo.ClientError.Procedure.ProcedureCallFailed	Procedure is recognized by the v003 registry but is not yet supported in this build; include procedure name and support status.	Call fails before row streaming; no partial result rows are emitted.	TEST-GDS-187	DirectSource	Public row should remain registered with deterministic unsupported behavior until specific procedure evidence and implementation are ready.
188	gds.beta.leiden.stream	procedure	community	READ	no	gitrefrepo/neo4j-gds-src/proc/community/src/main/java/org/neo4j/gds/leiden/LeidenStreamProc.java	62	NeedsSource	NeedsSource	NotApplicable	UnsupportedButRegistered	Neo.ClientError.Procedure.ProcedureCallFailed	Procedure is recognized by the v003 registry but is not yet supported in this build; include procedure name and support status.	Call fails before row streaming; no partial result rows are emitted.	TEST-GDS-188	DirectSource	Public row should remain registered with deterministic unsupported behavior until specific procedure evidence and implementation are ready.
189	gds.beta.leiden.stream.estimate	procedure	community	READ	yes	gitrefrepo/neo4j-gds-src/proc/community/src/main/java/org/neo4j/gds/leiden/LeidenStreamProc.java	78	NeedsSource	NeedsSource	gitrefrepo/neo4j-gds-src/proc/community/src/main/java/org/neo4j/gds/leiden/LeidenStreamProc.java:78	UnsupportedButRegistered	Neo.ClientError.Procedure.ProcedureCallFailed	Procedure is recognized by the v003 registry but is not yet supported in this build; include procedure name and support status.	Call fails before row streaming; no partial result rows are emitted.	TEST-GDS-189	DirectSource	Public row should remain registered with deterministic unsupported behavior until specific procedure evidence and implementation are ready.
190	gds.beta.leiden.write	procedure	community	WRITE	no	gitrefrepo/neo4j-gds-src/proc/community/src/main/java/org/neo4j/gds/leiden/LeidenWriteProc.java	63	NeedsSource	NeedsSource	NotApplicable	UnsupportedButRegistered	Neo.ClientError.Procedure.ProcedureCallFailed	Procedure is recognized by the v003 registry but is not yet supported in this build; include procedure name and support status.	Call fails before row streaming; no partial result rows are emitted.	TEST-GDS-190	DirectSource	Public row should remain registered with deterministic unsupported behavior until specific procedure evidence and implementation are ready.
191	gds.beta.leiden.write.estimate	procedure	community	READ	yes	gitrefrepo/neo4j-gds-src/proc/community/src/main/java/org/neo4j/gds/leiden/LeidenWriteProc.java	79	NeedsSource	NeedsSource	gitrefrepo/neo4j-gds-src/proc/community/src/main/java/org/neo4j/gds/leiden/LeidenWriteProc.java:79	UnsupportedButRegistered	Neo.ClientError.Procedure.ProcedureCallFailed	Procedure is recognized by the v003 registry but is not yet supported in this build; include procedure name and support status.	Call fails before row streaming; no partial result rows are emitted.	TEST-GDS-191	DirectSource	Public row should remain registered with deterministic unsupported behavior until specific procedure evidence and implementation are ready.
192	gds.beta.modularityOptimization.mutate	procedure	community	READ	no	gitrefrepo/neo4j-gds-src/proc/community/src/main/java/org/neo4j/gds/modularityoptimization/ModularityOptimizationMutateProc.java	62	NeedsSource	NeedsSource	NotApplicable	UnsupportedButRegistered	Neo.ClientError.Procedure.ProcedureCallFailed	Procedure is recognized by the v003 registry but is not yet supported in this build; include procedure name and support status.	Call fails before row streaming; no partial result rows are emitted.	TEST-GDS-192	DirectSource	Public row should remain registered with deterministic unsupported behavior until specific procedure evidence and implementation are ready.
193	gds.beta.modularityOptimization.mutate.estimate	procedure	community	READ	yes	gitrefrepo/neo4j-gds-src/proc/community/src/main/java/org/neo4j/gds/modularityoptimization/ModularityOptimizationMutateProc.java	78	NeedsSource	NeedsSource	gitrefrepo/neo4j-gds-src/proc/community/src/main/java/org/neo4j/gds/modularityoptimization/ModularityOptimizationMutateProc.java:78	UnsupportedButRegistered	Neo.ClientError.Procedure.ProcedureCallFailed	Procedure is recognized by the v003 registry but is not yet supported in this build; include procedure name and support status.	Call fails before row streaming; no partial result rows are emitted.	TEST-GDS-193	DirectSource	Public row should remain registered with deterministic unsupported behavior until specific procedure evidence and implementation are ready.
194	gds.beta.modularityOptimization.stream	procedure	community	READ	no	gitrefrepo/neo4j-gds-src/proc/community/src/main/java/org/neo4j/gds/modularityoptimization/ModularityOptimizationStreamProc.java	62	NeedsSource	NeedsSource	NotApplicable	UnsupportedButRegistered	Neo.ClientError.Procedure.ProcedureCallFailed	Procedure is recognized by the v003 registry but is not yet supported in this build; include procedure name and support status.	Call fails before row streaming; no partial result rows are emitted.	TEST-GDS-194	DirectSource	Public row should remain registered with deterministic unsupported behavior until specific procedure evidence and implementation are ready.
195	gds.beta.modularityOptimization.stream.estimate	procedure	community	READ	yes	gitrefrepo/neo4j-gds-src/proc/community/src/main/java/org/neo4j/gds/modularityoptimization/ModularityOptimizationStreamProc.java	78	NeedsSource	NeedsSource	gitrefrepo/neo4j-gds-src/proc/community/src/main/java/org/neo4j/gds/modularityoptimization/ModularityOptimizationStreamProc.java:78	UnsupportedButRegistered	Neo.ClientError.Procedure.ProcedureCallFailed	Procedure is recognized by the v003 registry but is not yet supported in this build; include procedure name and support status.	Call fails before row streaming; no partial result rows are emitted.	TEST-GDS-195	DirectSource	Public row should remain registered with deterministic unsupported behavior until specific procedure evidence and implementation are ready.
196	gds.beta.modularityOptimization.write	procedure	community	WRITE	no	gitrefrepo/neo4j-gds-src/proc/community/src/main/java/org/neo4j/gds/modularityoptimization/ModularityOptimizationWriteProc.java	63	NeedsSource	NeedsSource	NotApplicable	UnsupportedButRegistered	Neo.ClientError.Procedure.ProcedureCallFailed	Procedure is recognized by the v003 registry but is not yet supported in this build; include procedure name and support status.	Call fails before row streaming; no partial result rows are emitted.	TEST-GDS-196	DirectSource	Public row should remain registered with deterministic unsupported behavior until specific procedure evidence and implementation are ready.
197	gds.beta.modularityOptimization.write.estimate	procedure	community	READ	yes	gitrefrepo/neo4j-gds-src/proc/community/src/main/java/org/neo4j/gds/modularityoptimization/ModularityOptimizationWriteProc.java	79	NeedsSource	NeedsSource	gitrefrepo/neo4j-gds-src/proc/community/src/main/java/org/neo4j/gds/modularityoptimization/ModularityOptimizationWriteProc.java:79	UnsupportedButRegistered	Neo.ClientError.Procedure.ProcedureCallFailed	Procedure is recognized by the v003 registry but is not yet supported in this build; include procedure name and support status.	Call fails before row streaming; no partial result rows are emitted.	TEST-GDS-197	DirectSource	Public row should remain registered with deterministic unsupported behavior until specific procedure evidence and implementation are ready.
198	gds.conductance.stream	procedure	community	READ	no	gitrefrepo/neo4j-gds-src/proc/community/src/main/java/org/neo4j/gds/conductance/ConductanceStreamProc.java	43	NeedsSource	NeedsSource	NotApplicable	UnsupportedButRegistered	Neo.ClientError.Procedure.ProcedureCallFailed	Procedure is recognized by the v003 registry but is not yet supported in this build; include procedure name and support status.	Call fails before row streaming; no partial result rows are emitted.	TEST-GDS-198	DirectSource	Public row should remain registered with deterministic unsupported behavior until specific procedure evidence and implementation are ready.
199	gds.k1coloring.mutate	procedure	community	READ	no	gitrefrepo/neo4j-gds-src/proc/community/src/main/java/org/neo4j/gds/k1coloring/K1ColoringMutateProc.java	42	NeedsSource	NeedsSource	NotApplicable	UnsupportedButRegistered	Neo.ClientError.Procedure.ProcedureCallFailed	Procedure is recognized by the v003 registry but is not yet supported in this build; include procedure name and support status.	Call fails before row streaming; no partial result rows are emitted.	TEST-GDS-199	DirectSource	Public row should remain registered with deterministic unsupported behavior until specific procedure evidence and implementation are ready.
200	gds.k1coloring.mutate.estimate	procedure	community	READ	yes	gitrefrepo/neo4j-gds-src/proc/community/src/main/java/org/neo4j/gds/k1coloring/K1ColoringMutateProc.java	51	NeedsSource	NeedsSource	gitrefrepo/neo4j-gds-src/proc/community/src/main/java/org/neo4j/gds/k1coloring/K1ColoringMutateProc.java:51	UnsupportedButRegistered	Neo.ClientError.Procedure.ProcedureCallFailed	Procedure is recognized by the v003 registry but is not yet supported in this build; include procedure name and support status.	Call fails before row streaming; no partial result rows are emitted.	TEST-GDS-200	DirectSource	Public row should remain registered with deterministic unsupported behavior until specific procedure evidence and implementation are ready.
201	gds.k1coloring.stats	procedure	community	READ	no	gitrefrepo/neo4j-gds-src/proc/community/src/main/java/org/neo4j/gds/k1coloring/K1ColoringStatsProc.java	42	NeedsSource	NeedsSource	NotApplicable	UnsupportedButRegistered	Neo.ClientError.Procedure.ProcedureCallFailed	Procedure is recognized by the v003 registry but is not yet supported in this build; include procedure name and support status.	Call fails before row streaming; no partial result rows are emitted.	TEST-GDS-201	DirectSource	Public row should remain registered with deterministic unsupported behavior until specific procedure evidence and implementation are ready.
202	gds.k1coloring.stats.estimate	procedure	community	READ	yes	gitrefrepo/neo4j-gds-src/proc/community/src/main/java/org/neo4j/gds/k1coloring/K1ColoringStatsProc.java	51	NeedsSource	NeedsSource	gitrefrepo/neo4j-gds-src/proc/community/src/main/java/org/neo4j/gds/k1coloring/K1ColoringStatsProc.java:51	UnsupportedButRegistered	Neo.ClientError.Procedure.ProcedureCallFailed	Procedure is recognized by the v003 registry but is not yet supported in this build; include procedure name and support status.	Call fails before row streaming; no partial result rows are emitted.	TEST-GDS-202	DirectSource	Public row should remain registered with deterministic unsupported behavior until specific procedure evidence and implementation are ready.
203	gds.k1coloring.stream	procedure	community	READ	no	gitrefrepo/neo4j-gds-src/proc/community/src/main/java/org/neo4j/gds/k1coloring/K1ColoringStreamProc.java	42	NeedsSource	NeedsSource	NotApplicable	UnsupportedButRegistered	Neo.ClientError.Procedure.ProcedureCallFailed	Procedure is recognized by the v003 registry but is not yet supported in this build; include procedure name and support status.	Call fails before row streaming; no partial result rows are emitted.	TEST-GDS-203	DirectSource	Public row should remain registered with deterministic unsupported behavior until specific procedure evidence and implementation are ready.
204	gds.k1coloring.stream.estimate	procedure	community	READ	yes	gitrefrepo/neo4j-gds-src/proc/community/src/main/java/org/neo4j/gds/k1coloring/K1ColoringStreamProc.java	51	NeedsSource	NeedsSource	gitrefrepo/neo4j-gds-src/proc/community/src/main/java/org/neo4j/gds/k1coloring/K1ColoringStreamProc.java:51	UnsupportedButRegistered	Neo.ClientError.Procedure.ProcedureCallFailed	Procedure is recognized by the v003 registry but is not yet supported in this build; include procedure name and support status.	Call fails before row streaming; no partial result rows are emitted.	TEST-GDS-204	DirectSource	Public row should remain registered with deterministic unsupported behavior until specific procedure evidence and implementation are ready.
205	gds.k1coloring.write	procedure	community	WRITE	no	gitrefrepo/neo4j-gds-src/proc/community/src/main/java/org/neo4j/gds/k1coloring/K1ColoringWriteProc.java	43	NeedsSource	NeedsSource	NotApplicable	UnsupportedButRegistered	Neo.ClientError.Procedure.ProcedureCallFailed	Procedure is recognized by the v003 registry but is not yet supported in this build; include procedure name and support status.	Call fails before row streaming; no partial result rows are emitted.	TEST-GDS-205	DirectSource	Public row should remain registered with deterministic unsupported behavior until specific procedure evidence and implementation are ready.
